row,zipcode,state,lat,long
817,17404,PA,39.96,-76.73
818,17406,PA,39.96,-76.73
819,17406,PA,39.96,-76.73
820,17408,PA,39.95,-76.81
821,17408,PA,39.95,-76.81
822,17517,PA,40.23,-76.13
823,17517,PA,40.23,-76.13
824,17517,PA,40.23,-76.13
825,17520,PA,40.1,-76.35
826,17535,PA,40.01,-76.04
827,17547,PA,40.05,-76.55
828,17551,PA,40,-76.35
829,17552,PA,40.11,-76.5
830,17552,PA,40.11,-76.5
831,17552,PA,40.11,-76.5
832,17552,PA,40.11,-76.5
833,17584,PA,39.98,-76.27
834,17601,PA,40.04,-76.3
835,17601,PA,40.04,-76.3
836,17601,PA,40.04,-76.3
837,17602,PA,40.04,-76.3
838,17602,PA,40.04,-76.3
839,17602,PA,40.04,-76.3
840,17603,PA,40.04,-76.3
841,17603,PA,40.04,-76.3
842,17724,PA,41.65,-76.85
843,17777,PA,41.08,-76.86
844,17822,PA,40.96,-76.61
845,17837,PA,40.96,-76.89
846,17840,PA,40.79,-76.43
847,17847,PA,41,-76.85
848,17888,PA,40.81,-76.38
849,17960,PA,40.68,-75.99
850,17961,PA,40.65,-76.1
851,17963,PA,40.54,-76.38
852,17972,PA,40.62,-76.17
853,17980,PA,40.58,-76.55
854,17980,PA,40.58,-76.55
855,17981,PA,40.62,-76.39
856,17985,PA,40.93,-76.25
857,18011,PA,40.5,-75.6
858,18011,PA,40.5,-75.6
859,18013,PA,40.86,-75.2
860,18015,PA,40.62,-75.36
861,18017,PA,40.62,-75.36
862,18017,PA,40.62,-75.36
863,18018,PA,40.62,-75.36
864,18018,PA,40.62,-75.36
865,18018,PA,40.62,-75.36
866,18031,PA,40.55,-75.66
867,18032,PA,40.65,-75.46
868,18036,PA,40.51,-75.39
869,18037,PA,40.67,-75.49
870,18037,PA,40.67,-75.49
871,18042,PA,40.68,-75.22
872,18042,PA,40.68,-75.22
873,18045,PA,40.68,-75.22
874,18045,PA,40.68,-75.22
875,18045,PA,40.68,-75.22
876,18049,PA,40.53,-75.49
877,18049,PA,40.53,-75.49
878,18052,PA,40.63,-75.48
879,18058,PA,40.88,-75.47
880,18058,PA,40.88,-75.47
881,18058,PA,40.88,-75.47
882,18062,PA,40.51,-75.55
883,18062,PA,40.51,-75.55
884,18064,PA,40.73,-75.31
885,18064,PA,40.73,-75.31
886,18066,PA,40.65,-75.74
887,18069,PA,40.62,-75.6
888,18069,PA,40.62,-75.6
889,18072,PA,40.86,-75.25
890,18073,PA,40.39,-75.49
891,18080,PA,40.75,-75.61
892,18088,PA,40.75,-75.59
893,18091,PA,40.84,-75.29
894,18103,PA,40.59,-75.47
895,18103,PA,40.59,-75.47
896,18104,PA,40.59,-75.47
897,18109,PA,40.59,-75.47
898,18210,PA,40.96,-75.61
899,18219,PA,40.99,-76.05
900,18229,PA,40.87,-75.73
901,18249,PA,40.99,-76.08
902,18301,PA,41,-75.17
903,18301,PA,41,-75.17
904,18302,PA,41.02,-75.18
905,18302,PA,41.02,-75.18
906,18328,PA,41.22,-74.87
907,18328,PA,41.22,-74.87
908,18330,PA,40.96,-75.45
909,18330,PA,40.96,-75.45
910,18332,PA,41.09,-75.26
911,18353,PA,40.9,-75.36
912,18353,PA,40.9,-75.36
913,18353,PA,40.9,-75.36
914,18360,PA,40.98,-75.19
915,18360,PA,40.98,-75.19
916,18403,PA,41.5,-75.53
917,18407,PA,41.57,-75.5
918,18407,PA,41.57,-75.5
919,18411,PA,41.48,-75.7
920,18411,PA,41.48,-75.7
921,18421,PA,41.65,-75.46
922,18426,PA,41.32,-75.3
923,18428,PA,41.47,-75.18
924,18428,PA,41.47,-75.18
925,18428,PA,41.47,-75.18
926,18433,PA,41.52,-75.54
927,18433,PA,41.52,-75.54
928,18434,PA,41.46,-75.55
929,18436,PA,41.45,-75.38
930,18436,PA,41.45,-75.38
931,18436,PA,41.45,-75.38
932,18438,PA,41.43,-75.27
933,18444,PA,41.33,-75.52
934,18444,PA,41.33,-75.52
935,18447,PA,41.45,-75.59
936,18466,PA,41.18,-75.43
937,18504,PA,41.4,-75.66
938,18504,PA,41.4,-75.66
939,18507,PA,41.35,-75.72
940,18507,PA,41.35,-75.72
941,18510,PA,41.4,-75.66
942,18518,PA,41.37,-75.73
943,18618,PA,41.37,-76.02
944,18634,PA,41.2,-76
945,18640,PA,41.32,-75.78
946,18641,PA,41.32,-75.78
947,18655,PA,41.15,-76.15
948,18657,PA,41.53,-75.94
949,18702,PA,41.24,-75.87
950,18812,PA,41.98,-75.92
951,18901,PA,40.31,-75.12
952,18902,PA,40.36,-75.09
953,18902,PA,40.36,-75.09
954,18940,PA,40.22,-74.93
955,18942,PA,40.46,-75.15
956,18944,PA,40.37,-75.29
957,18951,PA,40.43,-75.34
958,18951,PA,40.43,-75.34
959,18951,PA,40.43,-75.34
960,18951,PA,40.43,-75.34
961,18960,PA,40.36,-75.3
962,18960,PA,40.36,-75.3
963,18966,PA,40.18,-75
964,18966,PA,40.18,-75
965,18974,PA,40.21,-75.07
966,18974,PA,40.21,-75.07
967,18974,PA,40.21,-75.07
968,19008,PA,39.96,-75.35
969,19008,PA,39.96,-75.35
970,19012,PA,40.05,-75.1
971,19014,PA,39.86,-75.43
972,19015,PA,39.87,-75.39
973,19038,PA,40.1,-75.15
974,19044,PA,40.18,-75.13
975,19044,PA,40.18,-75.13
976,19047,PA,40.17,-74.91
977,19053,PA,40.14,-74.98
978,19056,PA,40.15,-74.85
979,19060,PA,39.84,-75.49
980,19061,PA,39.81,-75.41
981,19067,PA,40.2,-74.78
982,19067,PA,40.2,-74.78
983,19072,PA,40,-75.26
984,19075,PA,40.11,-75.18
985,19076,PA,39.88,-75.3
986,19081,PA,39.9,-75.34
987,19087,PA,40.06,-75.4
988,19090,PA,40.14,-75.11
989,19096,PA,39.99,-75.27
990,19106,PA,39.95,-75.16
991,19116,PA,39.95,-75.16
992,19116,PA,39.95,-75.16
993,19124,PA,39.95,-75.16
994,19128,PA,39.95,-75.16
995,19128,PA,39.95,-75.16
996,19130,PA,39.95,-75.16
997,19135,PA,39.95,-75.16
998,19154,PA,39.95,-75.16
999,19154,PA,39.95,-75.16
1000,19320,PA,39.98,-75.81
1001,19320,PA,39.98,-75.81
1002,19335,PA,40,-75.7
1003,19335,PA,40,-75.7
1004,19335,PA,40,-75.7
1005,19335,PA,40,-75.7
1006,19341,PA,40.03,-75.63
1007,19342,PA,39.89,-75.5
1008,19342,PA,39.89,-75.5
1009,19343,PA,40.09,-75.77
1010,19348,PA,39.84,-75.71
1011,19350,PA,39.76,-75.78
1012,19365,PA,39.95,-75.91
1013,19365,PA,39.95,-75.91
1014,19382,PA,39.95,-75.6
1015,19403,PA,40.12,-75.33
1016,19403,PA,40.12,-75.33
1017,19403,PA,40.12,-75.33
1018,19407,PA,40.12,-75.42
1019,19426,PA,40.18,-75.45
1020,19438,PA,40.27,-75.38
1021,19440,PA,40.27,-75.29
1022,19446,PA,40.24,-75.28
1023,19446,PA,40.24,-75.28
1024,19446,PA,40.24,-75.28
1025,19446,PA,40.24,-75.28
1026,19454,PA,40.21,-75.27
1027,19454,PA,40.21,-75.27
1028,19460,PA,40.13,-75.51
1029,19460,PA,40.13,-75.51
1030,19468,PA,40.18,-75.53
1031,19468,PA,40.18,-75.53
1032,19473,PA,40.25,-75.46
1033,19505,PA,40.37,-75.63
1034,19505,PA,40.37,-75.63
1035,19508,PA,40.26,-75.81
1036,19510,PA,40.44,-75.87
1037,19512,PA,40.33,-75.63
1038,19512,PA,40.33,-75.63
1039,19512,PA,40.33,-75.63
1040,19522,PA,40.45,-75.82
1041,19522,PA,40.45,-75.82
1042,19525,PA,40.32,-75.6
1043,19530,PA,40.52,-75.77
1044,19530,PA,40.52,-75.77
1045,19539,PA,40.49,-75.68
1046,19539,PA,40.49,-75.68
1047,19539,PA,40.49,-75.68
1048,19539,PA,40.49,-75.68
1049,19539,PA,40.49,-75.68
1050,19543,PA,40.15,-75.9
1051,19543,PA,40.15,-75.9
1052,19560,PA,40.4,-75.92
1053,19605,PA,40.33,-75.92
1054,19605,PA,40.33,-75.92
1055,19605,PA,40.33,-75.92
1056,19606,PA,40.33,-75.92
1057,19609,PA,40.33,-75.92
1058,19702,DE,39.67,-75.75
1059,19713,DE,39.67,-75.75
1060,19720,DE,39.66,-75.57
1061,19802,DE,39.73,-75.53
1062,19810,DE,39.73,-75.53
1063,19901,DE,39.15,-75.51
1064,19901,DE,39.15,-75.51
1065,19904,DE,39.15,-75.51
1066,19934,DE,39.08,-75.62
1067,19967,DE,38.54,-75.11
1068,19975,DE,38.45,-75.22
1069,20003,DC,38.89,-77.03
1070,20007,DC,38.89,-77.03
1071,20018,DC,38.89,-77.03
1072,20105,VA,38.97,-77.64
1073,20109,VA,38.74,-77.48
1074,20110,VA,38.74,-77.48
1075,20110,VA,38.74,-77.48
1076,20111,VA,38.74,-77.48
1077,20112,VA,38.74,-77.48
1078,20120,VA,38.84,-77.44
1079,20120,VA,38.84,-77.44
1080,20132,VA,39.13,-77.71
1081,20136,VA,38.73,-77.55
1082,20136,VA,38.73,-77.55
1083,20147,VA,39.04,-77.48
1084,20147,VA,39.04,-77.48
1085,20147,VA,39.04,-77.48
1086,20147,VA,39.04,-77.48
1087,20152,VA,38.87,-77.4
1088,20155,VA,38.79,-77.61
1089,20155,VA,38.79,-77.61
1090,20155,VA,38.79,-77.61
1091,20164,VA,39,-77.4
1092,20165,VA,39,-77.4
1093,20165,VA,39,-77.4
1094,20166,VA,39,-77.4
1095,20169,VA,38.81,-77.63
1096,20171,VA,38.96,-77.38
1097,20191,VA,38.95,-77.34
1098,20194,VA,38.95,-77.34
1099,20603,MD,38.64,-76.9
1100,20619,MD,38.29,-76.49
1101,20619,MD,38.29,-76.49
1102,20634,MD,38.25,-76.49
1103,20637,MD,38.53,-76.78
1104,20639,MD,38.61,-76.61
1105,20650,MD,38.29,-76.64
1106,20653,MD,38.26,-76.44
1107,20653,MD,38.26,-76.44
1108,20653,MD,38.26,-76.44
1109,20659,MD,38.43,-76.73
1110,20659,MD,38.43,-76.73
1111,20706,MD,38.96,-76.85
1112,20706,MD,38.96,-76.85
1113,20707,MD,39.09,-76.85
1114,20715,MD,38.95,-76.73
1115,20715,MD,38.95,-76.73
1116,20716,MD,38.95,-76.73
1117,20784,MD,38.95,-76.95
1118,20851,MD,39.08,-77.15
1119,20854,MD,39.02,-77.19
1120,20854,MD,39.02,-77.19
1121,20862,MD,39.18,-77.01
1122,20871,MD,39.23,-77.27
1123,20872,MD,39.27,-77.2
1124,20886,MD,39.18,-77.19
1125,20886,MD,39.18,-77.19
1126,20886,MD,39.18,-77.19
1127,20901,MD,39.01,-77.02
1128,20904,MD,39.01,-77.02
1129,20904,MD,39.01,-77.02
1130,20910,MD,39.01,-77.02
1131,20912,MD,38.98,-77
1132,21009,MD,39.46,-76.27
1133,21009,MD,39.46,-76.27
1134,21009,MD,39.46,-76.27
1135,21009,MD,39.46,-76.27
1136,21023,MD,39.55,-76.68
1137,21029,MD,39.2,-76.94
1138,21034,MD,39.63,-76.2
1139,21037,MD,38.9,-76.54
1140,21044,MD,39.2,-76.85
1141,21044,MD,39.2,-76.85
1142,21045,MD,39.2,-76.85
1143,21045,MD,39.2,-76.85
1144,21045,MD,39.2,-76.85
1145,21050,MD,39.58,-76.39
1146,21054,MD,39.05,-76.66
1147,21060,MD,39.16,-76.6
1148,21075,MD,39.2,-76.75
1149,21076,MD,39.16,-76.72
1150,21076,MD,39.16,-76.72
1151,21076,MD,39.16,-76.72
1152,21076,MD,39.16,-76.72
1153,21076,MD,39.16,-76.72
1154,21077,MD,39.16,-76.72
1155,21084,MD,39.6,-76.47
1156,21084,MD,39.6,-76.47
1157,21093,MD,39.43,-76.64
1158,21102,MD,39.65,-76.89
1159,21104,MD,39.35,-76.89
1160,21113,MD,39.06,-76.69
1161,21113,MD,39.06,-76.69
1162,21114,MD,39.01,-76.68
1163,21117,MD,39.41,-76.79
1164,21117,MD,39.41,-76.79
1165,21122,MD,39.11,-76.55
1166,21122,MD,39.11,-76.55
1167,21133,MD,39.37,-76.8
1168,21133,MD,39.37,-76.8
1169,21144,MD,39.13,-76.69
1170,21155,MD,39.57,-76.8
1171,21157,MD,39.57,-77
1172,21157,MD,39.57,-77
1173,21204,MD,39.39,-76.62
1174,21206,MD,39.3,-76.61
1175,21214,MD,39.3,-76.61
1176,21220,MD,39.33,-76.43
1177,21221,MD,39.3,-76.44
1178,21228,MD,39.26,-76.74
1179,21229,MD,39.3,-76.61
1180,21234,MD,39.38,-76.55
1181,21234,MD,39.38,-76.55
1182,21239,MD,39.3,-76.61
1183,21286,MD,39.39,-76.62
1184,21502,MD,39.65,-78.76
1185,21532,MD,39.66,-78.92
1186,21532,MD,39.66,-78.92
1187,21541,MD,39.55,-79.35
1188,21555,MD,39.54,-78.61
1189,21666,MD,38.99,-76.3
1190,21666,MD,38.99,-76.3
1191,21666,MD,38.99,-76.3
1192,21701,MD,39.42,-77.41
1193,21702,MD,39.42,-77.41
1194,21702,MD,39.42,-77.41
1195,21703,MD,39.42,-77.41
1196,21754,MD,39.33,-77.31
1197,21771,MD,39.37,-77.15
1198,21773,MD,39.5,-77.56
1199,21784,MD,39.37,-76.97
1200,21788,MD,39.62,-77.4
1201,21793,MD,39.48,-77.35
1202,21875,MD,38.45,-75.57
1203,21921,MD,39.6,-75.82
1204,21921,MD,39.6,-75.82
1205,21921,MD,39.6,-75.82
1206,22015,VA,38.78,-77.27
1207,22030,VA,38.85,-77.29
1208,22031,VA,38.85,-77.29
1209,22033,VA,38.85,-77.29
1210,22039,VA,38.8,-77.32
1211,22066,VA,39.01,-77.28
1212,22079,VA,38.7,-77.24
1213,22102,VA,38.94,-77.19
1214,22102,VA,38.94,-77.19
1215,22124,VA,38.89,-77.3
1216,22150,VA,38.78,-77.17
1217,22182,VA,38.9,-77.26
1218,22191,VA,38.63,-77.26
1219,22192,VA,38.63,-77.26
1220,22193,VA,38.63,-77.26
1221,22201,VA,38.87,-77.1
1222,22204,VA,38.87,-77.1
1223,22209,VA,38.87,-77.1
1224,22301,VA,38.82,-77.08
1225,22302,VA,38.82,-77.08
1226,22303,VA,38.82,-77.08
1227,22310,VA,38.82,-77.08
1228,22314,VA,38.82,-77.08
1229,22315,VA,38.82,-77.08
1230,22315,VA,38.82,-77.08
1231,22401,VA,38.29,-77.48
1232,22401,VA,38.29,-77.48
1233,22408,VA,38.29,-77.48
1234,22448,VA,38.33,-77.05
1235,22508,VA,38.33,-77.79
1236,22546,VA,38,-77.54
1237,22554,VA,38.42,-77.4
1238,22554,VA,38.42,-77.4
1239,22602,VA,39.17,-78.17
1240,22602,VA,39.17,-78.17
1241,22630,VA,38.92,-78.18
1242,22630,VA,38.92,-78.18
1243,22642,VA,38.9,-78.07
1244,22655,VA,39.09,-78.22
1245,22701,VA,38.47,-78
1246,22701,VA,38.47,-78
1247,22701,VA,38.47,-78
1248,22701,VA,38.47,-78
1249,22712,VA,38.57,-77.76
1250,22728,VA,38.59,-77.72
1251,22735,VA,38.49,-78.13
1252,22801,VA,38.43,-78.87
1253,22801,VA,38.43,-78.87
1254,22827,VA,38.41,-78.61
1255,22840,VA,38.36,-78.74
1256,22980,VA,38.06,-78.9
1257,23038,VA,37.75,-78.16
1258,23059,VA,37.66,-77.48
1259,23060,VA,37.66,-77.48
1260,23069,VA,37.76,-77.37
1261,23111,VA,37.62,-77.35
1262,23139,VA,37.54,-77.92
1263,23139,VA,37.54,-77.92
1264,23185,VA,37.27,-76.7
1265,23220,VA,37.55,-77.46
1266,23220,VA,37.55,-77.46
1267,23221,VA,37.55,-77.46
1268,23228,VA,37.55,-77.46
1269,23231,VA,37.55,-77.46
1270,23235,VA,37.55,-77.46
1271,23235,VA,37.55,-77.46
1272,23236,VA,37.55,-77.46
1273,23238,VA,37.55,-77.46
1274,23452,VA,36.73,-76.04
1275,23453,VA,36.78,-76.08
1276,23454,VA,36.73,-76.04
1277,23462,VA,36.73,-76.04
1278,23462,VA,36.73,-76.04
1279,23462,VA,36.73,-76.04
1280,23464,VA,36.73,-76.04
1281,23505,VA,36.84,-76.28
1282,23508,VA,36.84,-76.28
1283,23518,VA,36.84,-76.28
1284,23608,VA,37.07,-76.51
1285,23662,VA,37.12,-76.34
1286,23663,VA,37.04,-76.29
1287,23666,VA,37.04,-76.29
1288,23703,VA,36.83,-76.29
1289,23707,VA,36.83,-76.29
1290,23803,VA,37.2,-77.39
1291,23832,VA,37.37,-77.5
1292,23901,VA,37.29,-78.39
1293,24012,VA,37.27,-79.95
1294,24014,VA,37.27,-79.95
1295,24018,VA,37.27,-79.95
1296,24018,VA,37.27,-79.95
1297,24018,VA,37.27,-79.95
1298,24018,VA,37.27,-79.95
1299,24019,VA,37.27,-79.95
1300,24060,VA,37.23,-80.42
1301,24060,VA,37.23,-80.42
1302,24060,VA,37.23,-80.42
1303,24060,VA,37.23,-80.42
1304,24061,VA,37.23,-80.42
1305,24067,VA,37.01,-80.05
1306,24079,VA,37.08,-80.13
1307,24084,VA,37.1,-80.68
1308,24091,VA,36.91,-80.31
1309,24091,VA,36.91,-80.31
1310,24101,VA,37.18,-79.8
1311,24127,VA,37.5,-80.11
1312,24153,VA,37.28,-80.05
1313,24153,VA,37.28,-80.05
1314,24251,VA,36.63,-82.58
1315,24273,VA,36.93,-82.62
1316,24293,VA,36.97,-82.58
1317,24340,VA,36.79,-81.77
1318,24381,VA,36.71,-80.81
1319,24382,VA,36.95,-81.08
1320,24401,VA,38.15,-79.06
1321,24441,VA,38.26,-78.82
1322,24501,VA,37.4,-79.19
1323,24502,VA,37.4,-79.19
1324,24502,VA,37.4,-79.19
1325,24502,VA,37.4,-79.19
1326,24503,VA,37.4,-79.19
1327,24551,VA,37.37,-79.27
1328,24574,VA,37.6,-79.24
1329,24609,VA,37.08,-81.76
1330,24874,WV,37.58,-81.53
1331,24925,WV,37.75,-80.34
1332,24938,WV,37.91,-80.38
1333,25053,WV,38.08,-81.83
1334,25071,WV,38.43,-81.47
1335,25314,WV,38.35,-81.63
1336,25320,WV,38.35,-81.63
1337,25401,WV,39.46,-77.96
1338,25419,WV,39.55,-77.89
1339,25425,WV,39.32,-77.74
1340,25425,WV,39.32,-77.74
1341,25705,WV,38.41,-82.43
1342,25705,WV,38.41,-82.43
1343,25705,WV,38.41,-82.43
1344,25801,WV,37.78,-81.18
1345,26047,WV,40.49,-80.6
1346,26104,WV,39.26,-81.54
1347,26105,WV,39.32,-81.53
1348,26301,WV,39.28,-80.33
1349,26431,WV,39.39,-80.29
1350,26501,WV,39.63,-79.94
1351,26501,WV,39.63,-79.94
1352,26505,WV,39.63,-79.94
1353,26505,WV,39.63,-79.94
1354,26505,WV,39.63,-79.94
1355,26505,WV,39.63,-79.94
1356,26508,WV,39.63,-79.94
1357,26508,WV,39.63,-79.94
1358,26541,WV,39.7,-79.99
1359,26554,WV,39.48,-80.14
1360,26554,WV,39.48,-80.14
1361,26554,WV,39.48,-80.14
1362,26588,WV,39.53,-80.12
1363,26710,WV,39.36,-78.91
1364,26711,WV,39.29,-78.43
1365,26719,WV,39.49,-78.76
1366,26753,WV,39.64,-78.77
1367,26847,WV,38.99,-79.12
1368,27012,NC,36.02,-80.38
1369,27030,NC,36.5,-80.61
1370,27104,NC,36.1,-80.24
1371,27104,NC,36.1,-80.24
1372,27295,NC,35.8,-80.25
1373,27295,NC,35.8,-80.25
1374,27301,NC,36.1,-79.66
1375,27310,NC,36.17,-79.98
1376,27405,NC,36.07,-79.82
1377,27408,NC,36.07,-79.82
1378,27455,NC,36.07,-79.82
1379,27455,NC,36.07,-79.82
1380,27504,NC,35.37,-78.54
1381,27511,NC,35.78,-78.79
1382,27513,NC,35.78,-78.79
1383,27516,NC,35.92,-79.04
1384,27516,NC,35.92,-79.04
1385,27516,NC,35.92,-79.04
1386,27527,NC,35.63,-78.36
1387,27529,NC,35.69,-78.62
1388,27539,NC,35.67,-78.81
1389,27540,NC,35.65,-78.83
1390,27545,NC,35.79,-78.48
1391,27560,NC,35.83,-78.83
1392,27565,NC,36.31,-78.58
1393,27571,NC,35.92,-78.45
1394,27587,NC,35.97,-78.52
1395,27587,NC,35.97,-78.52
1396,27587,NC,35.97,-78.52
1397,27596,NC,36.02,-78.47
1398,27596,NC,36.02,-78.47
1399,27596,NC,36.02,-78.47
1400,27603,NC,35.82,-78.65
1401,27604,NC,35.82,-78.65
1402,27604,NC,35.82,-78.65
1403,27605,NC,35.82,-78.65
1404,27606,NC,35.82,-78.65
1405,27608,NC,35.82,-78.65
1406,27612,NC,35.82,-78.65
1407,27613,NC,35.82,-78.65
1408,27616,NC,35.82,-78.65
1409,27703,NC,35.98,-78.91
1410,27703,NC,35.98,-78.91
1411,27703,NC,35.98,-78.91
1412,27889,NC,35.55,-77.05
1413,27948,NC,36.01,-75.66
1414,27959,NC,35.94,-75.62
1415,28001,NC,35.36,-80.19
1416,28018,NC,35.36,-81.83
1417,28025,NC,35.4,-80.59
1418,28027,NC,35.4,-80.59
1419,28031,NC,35.48,-80.86
1420,28036,NC,35.49,-80.84
1421,28036,NC,35.49,-80.84
1422,28078,NC,35.41,-80.84
1423,28081,NC,35.49,-80.62
1424,28088,NC,35.54,-80.61
1425,28104,NC,35.12,-80.71
1426,28105,NC,35.12,-80.71
1427,28110,NC,34.98,-80.54
1428,28115,NC,35.57,-80.81
1429,28117,NC,35.57,-80.81
1430,28152,NC,35.28,-81.54
1431,28205,NC,35.19,-80.83
1432,28209,NC,35.19,-80.83
1433,28210,NC,35.19,-80.83
1434,28212,NC,35.19,-80.83
1435,28214,NC,35.19,-80.83
1436,28216,NC,35.19,-80.83
1437,28269,NC,35.19,-80.83
1438,28304,NC,35.05,-78.87
1439,28306,NC,35.05,-78.87
1440,28307,NC,35.13,-79
1441,28308,NC,35.17,-79.02
1442,28348,NC,34.97,-78.95
1443,28376,NC,34.97,-79.22
1444,28401,NC,34.21,-77.91
1445,28403,NC,34.21,-77.91
1446,28411,NC,34.21,-77.91
1447,28411,NC,34.21,-77.91
1448,28412,NC,34.21,-77.91
1449,28422,NC,34.07,-78.14
1450,28428,NC,34.04,-77.89
1451,28445,NC,34.49,-77.55
1452,28445,NC,34.49,-77.55
1453,28451,NC,34.24,-78
1454,28533,NC,34.92,-76.89
1455,28542,NC,34.68,-77.34
1456,28546,NC,34.76,-77.4
1457,28546,NC,34.76,-77.4
1458,28547,NC,34.68,-77.34
1459,28574,NC,34.89,-77.54
1460,28584,NC,34.69,-77.12
1461,28604,NC,36.16,-81.87
1462,28604,NC,36.16,-81.87
1463,28613,NC,35.7,-81.21
1464,28630,NC,35.8,-81.42
1465,28643,NC,36.49,-81.5
1466,28645,NC,35.9,-81.53
1467,28655,NC,35.74,-81.69
1468,28657,NC,36.08,-81.92
1469,28673,NC,35.57,-80.99
1470,28677,NC,35.78,-80.88
1471,28678,NC,35.86,-81.04
1472,28684,NC,36.3,-81.6
1473,28691,NC,36.21,-81.78
1474,28704,NC,35.46,-82.58
1475,28704,NC,35.46,-82.58
1476,28705,NC,36.01,-82.15
1477,28717,NC,35.1,-83.09
1478,28759,NC,35.39,-82.57
1479,28772,NC,35.14,-82.82
1480,28786,NC,35.48,-82.99
1481,28801,NC,35.57,-82.54
1482,28804,NC,35.57,-82.54
1483,28806,NC,35.57,-82.54
1484,29016,SC,34.21,-80.97
1485,29053,SC,33.81,-81.1
1486,29072,SC,33.98,-81.22
1487,29072,SC,33.98,-81.22
1488,29102,SC,33.69,-80.21
1489,29154,SC,33.94,-80.39
1490,29206,SC,34,-81.03
1491,29209,SC,34,-81.03
1492,29212,SC,34,-81.03
1493,29212,SC,34,-81.03
1494,29316,SC,34.94,-81.92
1495,29333,SC,34.99,-81.92
1496,29334,SC,34.93,-82.13
1497,29334,SC,34.93,-82.13
1498,29349,SC,35.05,-82.09
1499,29349,SC,35.05,-82.09
1500,29349,SC,35.05,-82.09
1501,29388,SC,34.74,-82.03
1502,29410,SC,32.91,-80.01
1503,29412,SC,32.78,-79.99
1504,29414,SC,32.78,-79.99
1505,29418,SC,32.89,-80.05
1506,29420,SC,32.92,-80.09
1507,29420,SC,32.92,-80.09
1508,29445,SC,32.98,-79.99
1509,29455,SC,32.72,-80.07
1510,29456,SC,33,-80.1
1511,29456,SC,33,-80.1
1512,29483,SC,33,-80.17
1513,29483,SC,33,-80.17
1514,29485,SC,33,-80.17
1515,29532,SC,34.29,-79.87
1516,29568,SC,33.93,-78.73
1517,29576,SC,33.55,-79.05
1518,29582,SC,33.82,-78.67
1519,29584,SC,34.57,-80.04
1520,29588,SC,33.63,-79.02
1521,29588,SC,33.63,-79.02
1522,29605,SC,34.83,-82.37
1523,29611,SC,34.83,-82.37
1524,29615,SC,34.83,-82.37
1525,29615,SC,34.83,-82.37
1526,29615,SC,34.83,-82.37
1527,29650,SC,34.93,-82.23
1528,29681,SC,34.73,-82.25
1529,29708,SC,35,-80.94
1530,29710,SC,35.11,-81.22
1531,29710,SC,35.11,-81.22
1532,29720,SC,34.72,-80.77
1533,29720,SC,34.72,-80.77
1534,29902,SC,32.42,-80.68
1535,29910,SC,32.23,-80.86
1536,29926,SC,32.19,-80.74
1537,30002,GA,33.76,-84.26
1538,30004,GA,34.06,-84.27
1539,30004,GA,34.06,-84.27
1540,30004,GA,34.06,-84.27
1541,30005,GA,34.06,-84.27
1542,30005,GA,34.06,-84.27
1543,30005,GA,34.06,-84.27
1544,30019,GA,33.98,-83.88
1545,30022,GA,34.06,-84.27
1546,30024,GA,34.05,-84.07
1547,30040,GA,34.2,-84.13
1548,30040,GA,34.2,-84.13
1549,30040,GA,34.2,-84.13
1550,30041,GA,34.2,-84.13
1551,30041,GA,34.2,-84.13
1552,30041,GA,34.2,-84.13
1553,30041,GA,34.2,-84.13
1554,30041,GA,34.2,-84.13
1555,30043,GA,33.94,-83.99
1556,30044,GA,33.94,-83.99
1557,30046,GA,33.94,-83.99
1558,30047,GA,33.88,-84.13
1559,30047,GA,33.88,-84.13
1560,30060,GA,33.95,-84.54
1561,30062,GA,33.95,-84.54
1562,30064,GA,33.95,-84.54
1563,30064,GA,33.95,-84.54
1564,30064,GA,33.95,-84.54
1565,30066,GA,33.95,-84.54
1566,30066,GA,33.95,-84.54
1567,30066,GA,33.95,-84.54
1568,30067,GA,33.95,-84.54
1569,30075,GA,34.03,-84.35
1570,30078,GA,33.85,-84
1571,30080,GA,33.86,-84.51
1572,30080,GA,33.86,-84.51
1573,30083,GA,33.8,-84.17
1574,30084,GA,33.85,-84.22
1575,30096,GA,34,-84.15
1576,30097,GA,34,-84.15
1577,30102,GA,34.05,-84.67
1578,30126,GA,33.81,-84.56
1579,30127,GA,33.86,-84.68
1580,30143,GA,34.46,-84.42
1581,30144,GA,34.02,-84.61
1582,30144,GA,34.02,-84.61
1583,30149,GA,34.28,-85.18
1584,30152,GA,34.02,-84.61
1585,30157,GA,33.91,-84.83
1586,30180,GA,33.73,-84.92
1587,30188,GA,34.1,-84.51
1588,30189,GA,34.1,-84.51
1589,30214,GA,33.44,-84.46
1590,30253,GA,33.45,-84.14
1591,30269,GA,33.39,-84.56
1592,30277,GA,33.34,-84.64
1593,30294,GA,33.63,-84.26
1594,30308,GA,33.77,-84.37
1595,30309,GA,33.78,-84.38
1596,30312,GA,33.74,-84.37
1597,30328,GA,33.93,-84.38
1598,30328,GA,33.93,-84.38
1599,30328,GA,33.93,-84.38
1600,30329,GA,33.82,-84.32
1601,30338,GA,33.94,-84.31
1602,30339,GA,33.86,-84.47
1603,30342,GA,33.88,-84.37
1604,30342,GA,33.88,-84.37
1605,30345,GA,33.85,-84.28
1606,30345,GA,33.85,-84.28
1607,30504,GA,34.29,-83.83
